BCE_loss,full_loss,weighted_loss,num_presences
0.2741729424421732,0.9253294782140935,0.9529653039268424,113
0.3152568585260893,0.11272861753630986,0.26280930607853686,17
0.6210266756332661,0.7663304191885227,0.9100650078457745,671
0.4302159121530585,0.94568091484775,0.9513734505524117,65
0.3711631663974152,0.7994076467420571,0.8331717824448034,804
0.11397256589564284,0.9394163528778914,0.9651022054868208,49
0.7883270575578267,0.518491124260355,0.4269096288327058,2446
0.2072014523937601,0.9682288864981172,0.9796597633136095,77
0.4839946200403497,0.8769110065007846,0.9200403496973772,27
0.361600537995965,0.5123739071956961,0.577740416946873,78
0.3715801040545389,0.9789760495156081,0.9859728202368139,475
0.7575137898560473,0.9476658146105207,0.9861697833983587,4
0.42448817417740214,0.46077843027990917,0.49625754673120615,804
0.32816702528240993,0.6691433566433566,0.20451183431952666,13
0.7769261799112546,0.9990587602527901,1.0,44
0.25992597577388965,0.6617597577388964,0.6323183041722746,4531
0.4874362412298437,0.79305978249303,0.8112704932570002,4515
0.4902632320587647,0.6419637175221368,0.6282047173584975,4540
0.7594523681377826,0.780039020452099,0.7523210441334769,4537
0.5082369553523399,0.5477743410435718,0.5147592791823561,4537
0.32379798911894186,0.8275948247688256,0.8564123267393352,552
0.43618503883157406,0.5537039968895968,0.5455402656120591,4528
0.3556962593740177,0.3632583411917913,0.3401769275674705,4505
0.4389796879203659,0.47018765133171914,0.8681900726392251,116
0.5688542227003766,0.9647660032275417,0.948628294782141,616
0.3400203760303788,0.949018245809021,0.9449059924052977,575
0.4049902665468703,0.9015086852351003,0.9448000898472597,42
0.83001569154898,0.9132705671374132,0.7206231786594934,1970
0.23495224001076284,0.997739808960043,0.9989506255885914,315
0.4783450090954833,0.6492723613422611,0.6604675465417812,798
0.21238402581686167,0.7843888664784187,0.34214064811079736,175
0.5792239727003121,0.6739480943315591,0.711039991193649,4512
0.3629823853704451,0.9924028506118059,0.8938416027968267,1070
0.6504193577323287,0.9265451202009329,0.9108248116254037,4443
0.4668184712761235,0.905702321452693,0.8638775785878312,4438
0.24969745865268256,0.9943525615167407,0.9946214871588006,219
0.26413148255253516,0.9156978985926354,0.9158810487757856,205
0.47743989953354865,0.9540949049156799,0.9698376390383925,976
0.23591312533620226,0.9319190424959656,0.9211605701990317,122
0.5141858276186635,0.9290036304961677,0.9384160279682667,42
0.9290086090933549,0.5213545870325531,0.5768428840462738,1663
0.44827247563565975,0.9774641242302933,0.9731308860662095,68
0.645824929407019,0.9965039666532204,0.9938147102326207,171
0.5847500974428775,0.8069862547138376,0.8079612982711113,4441
0.4328230148048452,0.9866083445491252,0.9784320323014805,26
0.22656985343552505,0.8928331316391018,0.8567970956030657,2
0.3371568891280947,0.9844703085755293,0.9955261033369214,2384
0.3120901320901321,0.9067029267029267,0.9726547526547527,79
0.26875158911772185,0.9765483615261513,0.9861204588624161,707
0.4181150633252493,0.8900144839665859,0.9624680005389382,16
0.44952559576345985,0.7560740904187506,0.757250907129548,371
0.5578572081961215,0.5929043175997073,0.58034211489206,4547
0.5245598191169267,0.7995558830732629,0.7664406357147856,310
0.3204626184307079,0.9073931931970933,0.9156273337099738,4425
0.49469828417196837,0.2702380952380952,0.1862781954887218,106
0.6266064836933141,0.7530144966806666,0.8243427291980119,4489
0.4534185160277965,0.875207352611522,0.8637301053575431,487
0.42420570813139474,0.4885702746365105,0.43840872374798057,4533
0.3728146853146853,0.10190290478752018,0.05833109198493813,347
0.41720895053054846,0.4764003355560964,0.38890502362578183,4503
0.43570083400591875,0.9977804681194512,0.9879270917406511,13
0.49595050370098914,0.5523745903775202,0.5367925926812582,4519
0.629931995690816,0.8069227489002604,0.7197739922793787,4533
0.2997634108071001,0.8965627145238796,0.8709424340492302,913
0.3555151024811219,0.8203086692164362,0.9721854467000097,3
0.4546879494749592,0.7723684694329992,0.7721941407390586,4543
0.4210543485018784,0.7323052475130236,0.7617168240900959,4536
0.16319210939251294,0.9767316745124413,0.9960546962564447,87
0.4677801539651335,0.7557957079070463,0.78915432820313,4539
0.3803964692343963,0.9313746179235485,0.9382890888527649,333
0.6334784104335861,0.921134891790431,0.9034564245225168,320
0.004504504504504514,0.7080139841333872,0.963493344090359,2
0.289832285115304,0.8604372566636718,0.8767669961066187,22
0.4739388760466994,0.5813896588116287,0.5156972943758513,4514
0.4256582249042193,0.26740271980611285,0.26338788450004286,4528
0.3015926575786206,0.7128073498680542,0.8028981527592258,81
0.4878781072177299,0.8518942797244684,0.7785040431266846,347
0.46218816552485054,0.6553551497190364,0.6889413023118569,525
0.45170460483685543,0.5975135774507959,0.560438560575042,3391
0.2792360269813494,0.8917904308939442,0.8266852126052556,599
0.32194728348574503,0.7509413663259817,0.7164470145239376,310
0.4181893989902864,0.7357240771661937,0.7841683039603824,4543
0.46043068640646023,0.9117934051144011,0.8387281292059219,3307
0.5184624697336562,0.7856133979015335,0.7376916868442293,1502
0.5227768161165792,0.7115268678651638,0.725039717038739,4516
0.49528351516721164,0.6168623943798763,0.5957173265563793,4543
0.7525211778943122,0.9162968939088342,0.9119940836358746,1148
0.5517047559433323,0.8572782667569397,0.8544678785401312,1259
0.4561474307237019,0.9666397632499327,0.9502286790422384,154
0.5432261536391767,0.5407507063097,0.483734696623167,1040
0.07520844540075311,0.8369755244755244,0.8859265734265734,8
0.43202158376775235,0.7447902376566196,0.843933593767012,3
0.3846989552373232,0.900113332732895,0.9056936563691493,334
0.362713358070501,0.5567926716141002,0.5757289734075449,1187
0.7505714669893775,0.99986553717897,0.99986553717897,51
0.34072878848998256,0.5777867419658465,0.9077585047734301,171
0.5134214977964978,0.9626568532818531,0.9574442543192543,4463
0.3149668101901686,0.8265383925367779,0.9994169357732329,2
0.3326259768256534,0.6880726219347886,0.655020547022366,4519
0.6326810448016416,0.6992796682626539,0.6777284969220246,4538
0.5466101694915255,0.7709846650524617,0.7854452515469464,4528
0.47860868102288023,0.7082688425302825,0.7048872812920592,4526
0.3299382300593769,0.7176679977864525,0.7962788471605271,851
0.39866684621599785,0.8425352365562437,0.7974795762635785,208
0.4976023991671609,0.7420136378697862,0.7660531384274178,4524
0.672650262202501,0.8052306037380664,0.8081887858007262,281
0.3798439181916039,0.4977574452816649,0.48860782203085756,293
0.5363722046097164,0.4597108828965568,0.4637991603118841,760
0.34072878848998256,0.36856259244318945,0.6302272421675407,66
0.4755429421677755,0.4384015858641319,0.4035729480862432,4528
0.9286674734435929,0.5423557886244453,0.21695576173188114,1973
0.25924431894581146,0.5788624445340863,0.9023799919322307,57
0.4992983063229329,0.8240767441413385,0.9475363823365437,5
0.6143395211191822,0.42947941888619856,0.36138014527845036,4496
0.12957235072619688,0.9488300161377085,0.949435180204411,4480
0.3978464363708556,0.8978702600754418,0.9068438554695255,4532
0.38590829635605756,0.291246470350948,0.36358746806508,7
0.5413068642341526,0.9428428135777732,0.924540724525037,4540
0.2866170114117348,0.93551547239796,0.9263920671243325,53
0.5266908699744521,0.9961005781901304,0.9979830576845502,1412
0.20209762000806775,0.9982519833266102,0.9961005781901304,569
0.5530366756393001,0.9177742261103634,0.8768758411843875,4507
0.46323453257018254,0.8202364404469883,0.8192293540474244,4531
0.3650134356397188,0.8017470294949942,0.9779164057483929,3
0.4525346241764152,0.9953610326744654,0.9984536775581552,71
0.23520312079634112,0.9680521926284639,0.9684557438794728,15
0.5717359150194972,0.9868226435390615,0.9884361973914213,637
0.11785169225244638,0.9934913367447706,0.9818991830505431,42
0.4993091129684551,0.5557057158263683,0.4993023726071718,4524
0.917910447761194,0.4209358612343687,0.5599704181793734,150
0.5587335216572504,0.9024919289749798,0.8223870056497176,185
0.31404857547934106,0.8576956184174994,0.845492674858223,4466
0.5804079802734812,0.7383097960098632,0.7908540685944856,791
0.11846174532741693,0.863385773833535,0.8939088342073416,247
0.6179704067861963,0.7911437246963563,0.7887868710237131,4505
0.06736587333602262,0.9577786741965846,0.9908565281699611,1
0.42890054500351393,0.9568092860035092,0.9565393440410311,678
0.4549587951122478,0.9244851258581235,0.9416849882592243,1434
0.884667670596011,0.8344536784246571,0.8579558896979576,4476
0.1836000537923615,0.5881186121570737,0.5574569661108123,4498
0.5459870724481551,0.9733930334859502,0.9845587575186283,11
0.9115906951727847,0.9364663170633319,0.8067096947693962,2228
0.5978126491792844,0.612133860484473,0.6406661199309645,4529
0.8352835687065681,0.8512441156691324,0.9154449674960771,4150
0.43918381335911966,0.7593424483151157,0.6661688923705888,1455
0.320381717435281,0.9960508956580374,0.9949720015245243,1672
0.5975999685293366,0.6133785724120298,0.6550520249405007,4528
0.7157423161193189,0.9452489075486248,0.9373416404519139,217
0.09479628882613955,0.9973107435794002,0.9986553717897001,6
0.8848325937878176,0.6503294339115234,0.6988705123033481,332
0.5770006724949562,0.734678323245909,0.7439139206455951,4518
0.3008590020715122,0.9154639136569696,0.8939907382389144,262
0.2648805518169583,0.8553919919246299,0.7997897039030956,2767
0.40043741588156123,0.975992597577389,0.9787516823687753,606
0.38774501306522335,0.6344819173456088,0.6417368079765274,191
0.3447417966648736,0.9938138784292629,0.9896449704142012,4529
0.36602986681017086,0.913372796986412,0.9169514327996772,1397
0.46707406183532607,0.9699759379319653,0.9429119291076556,2513
0.5666480075009847,0.8225925178078412,0.7895046191431045,4534
0.663170633319887,0.99892429743176,0.9799650396665321,36
0.6216379774072082,0.525484131253362,0.2744082840236687,6
0.24343458224503886,0.9586804617370681,0.9707867993635354,200
0.4107090004036056,0.7839095923584017,0.9208664065653167,2
0.6574310692669805,0.746110737502802,0.7477247253978929,1324
0.5987564981096408,0.7187943052930057,0.7078150317310289,3761
0.7026372443487621,0.7984840330104054,0.8323241837100825,775
0.5299545760430686,0.8742513458950203,0.8841773216689098,3298
0.6489989905787348,0.3540629205921938,0.36940612382234184,858
0.4292776432606941,0.9690610707559859,0.9812684960990046,78
0.3596605924978687,0.5833665458937198,0.6329417092924126,399
0.14608832100425914,0.8487558843308676,0.9510647836807891,399
0.4856393102255032,0.9722879058769248,0.9571197877616933,868
0.3165254807045852,0.7598494016404465,0.7610595670297162,11
0.17507059298104077,0.6591367486889874,0.6123436869705526,1327
0.9833266101922818,0.9829232217291918,0.8871856931558424,41
0.6912148526839769,0.9863312256154986,0.9618727297188214,13
0.5577750874361044,0.9567191283292977,0.9493206887274683,554
0.2744419042495965,0.8440357719203873,0.3101465841850457,4
0.22700771676748877,0.972715022491081,0.9733567938576082,2094
0.6765304138436458,0.900487578708066,0.802358624609264,4519
0.4821164199192463,0.7578398384925975,0.7746971736204576,170
0.5304998423498876,0.5944442059360897,0.5793900277858324,4539
0.22678162468004848,0.8278952804346851,0.889361893214783,4506
0.227511093182735,0.9966384294742503,0.9985209089686701,6
0.3375034069228673,0.9422335786317797,0.9504401744344508,904
0.5118006993006993,0.36844405594405594,0.4955957504034427,82
0.5791313701761462,0.863116848191475,0.38214333736721795,4
0.5031395766056692,0.8327054180121995,0.7568397918909221,1461
0.6091165792658331,0.6353368293666801,0.7236789027833803,26
0.253294782140936,0.9958983324367939,0.9971086605701991,38
0.6891055817081372,0.7874243443174176,0.9403496973772696,3
0.1620831091984938,0.5813273265196343,0.5755446476600323,2339
0.05392684238838086,0.9425766541151156,0.9303388918773534,997
0.597465034965035,0.9212950511027433,0.9382396449704141,16
0.6891279982066801,0.5646715982963462,0.3935888814167227,3190
0.4989406303389983,0.9594826229655606,0.9537052648143153,1620
0.8921608175339519,0.6412531934919995,0.9244318945811484,1
0.4200127791229486,0.1823547215496368,0.23178974979822436,436
0.5069593867670791,0.979458041958042,0.9814752555137171,8
0.45861478879582096,0.7469865501816326,0.711069080428713,4519
0.11054330285099517,0.956831629908553,0.998789671866595,5
0.7620297210527327,0.9240728992444777,0.911096372339812,14
0.445348941514173,0.8200574094007894,0.7001480086114101,3570
0.2801623609616075,0.5304314675278077,0.9135046645138141,5
0.6395409193148394,0.9459599746236806,0.994463348520676,12
0.34668370778958696,0.9402260191039957,0.960029597739809,16
0.5140806873545012,0.9044327645378837,0.8871241030071759,2549
0.6138963660834456,0.4595558546433378,0.5100605652759085,159
0.501046501922867,0.9660143685356035,0.9509973869553214,4174
0.43137545466792404,0.7897750235753738,0.6719969464277695,4000
0.022993142396127486,0.8694366007798844,0.9768723947828426,1
0.38614660390047073,0.527549876709258,0.49513561981618476,836
0.46878536456653663,0.7040253305579172,0.6378433844439884,4524
0.4271553296651124,0.8554276176054614,0.855037806663768,371
0.5371479189092214,0.9442164513814137,0.9524466271977037,596
0.3758239171374764,0.48673325262308315,0.51932001614205,2399
0.5751928597057768,0.7130651237890204,0.7780543595263725,1158
0.32933017591339653,0.801216452413171,0.8229533152909336,4464
0.4693719741796665,0.5099852071005917,0.6420454545454546,94
0.34716534978949193,0.7241959359440183,0.6348213084184018,51
0.8173994890412801,0.34946887185693154,0.32432432432432434,842
0.5510029689194668,0.6976011276781444,0.684480183466807,4515
0.42248844617938713,0.2775758663495909,0.2579231540060723,3912
0.4443676378023559,0.5240423523064472,0.15886610916284505,1
0.41947925087577476,0.9557396928051738,0.9574954527081648,4480
0.6314550833781603,0.9989913932221626,0.9988569123184508,1344
0.6347317466720451,0.01781632378647302,0.011631034019093711,31
0.44014218141457384,0.9727719010697421,0.9736590430800934,3411
0.8644496244496245,0.6671535871535872,0.81998445998446,4530
0.4098250336473755,0.9672106325706595,0.9665881561238223,828
0.2420184236289029,0.9080393780332854,0.8965545522714491,314
0.6878538377789876,0.6928075666848121,0.6900176918889493,4534
0.9064811079736452,0.9777464031195374,0.9967056608847653,1691
0.3543844692720719,0.9386862296405977,0.9322549767427948,349
0.4436542161760735,0.8813778524169592,0.8590311065352416,4524
0.5314512563200492,0.6975892496683777,0.6807293769344638,4510
0.015597687239478297,0.9974452064004302,0.9198601586661289,94
0.5356949697223583,0.5545892408660644,0.5724804852289556,4532
0.6005379959650302,0.9781214974221027,0.9980721811253082,147
0.5120972016851268,0.7100531019538915,0.7247840117549684,4512
0.5588759388759389,0.9344055944055945,0.8941362341362341,1530
0.3155404190270659,0.8234702364895243,0.8677726823127416,495
0.46025209499980135,0.6553663270979785,0.6268467770761349,4542
0.6411377084454007,0.9976465841850457,0.9987224314147392,110
0.16751717865804366,0.7597429938022097,0.9328769199676636,1
0.6228981705676621,0.3094061070755986,0.2501849609900458,761
0.27866851221715977,0.9717880692850414,0.9523521156544976,4531
0.5012195315727588,0.9108431054755776,0.9088092287157975,4506
0.46486686390532544,0.9704478214093599,0.9725995158687466,40
0.5629958316525481,0.9947559499798305,0.9930079333064408,1602
0.7087369931826337,0.7588356655902404,0.864594546106925,2377
0.4005177514792899,0.960092791823561,0.9746167294244217,747
0.6093103766289967,0.716985549194458,0.6436461148828398,4535
0.7846100922052985,0.8498619655302453,0.917483022767771,4511
0.5565119928267205,0.5652992602555481,0.8856758574310692,64
0.6280824686699906,0.7575243545740624,0.8444874243997559,1353
0.46717419305227137,0.9684718457427379,0.9611473172232154,554
0.6084924690693922,0.606139053254438,0.5227608929532006,671
0.5169398106071712,0.5195666832800727,0.5420358263214987,4497
0.3860795464390545,0.7981518639039926,0.7744341750964268,4513
0.21366142261664645,0.9592577652279146,0.9965039666532204,2
0.2549204214301726,0.9199282672046627,0.8197713517148622,1300
0.1942987763883286,0.9659809062794138,0.7187037784052709,20
0.5160060581434007,0.899612131062761,0.8547794072377576,4505
0.6206599618180144,0.6440194733876161,0.6062982306329929,4538
0.24462076385153309,0.8665277030661647,0.875,31
0.36913762949011164,0.9025696219561417,0.901520247544733,318
0.5218612678556128,0.886378936803065,0.913993169883839,298
0.44732704402515727,0.5510519616651692,0.5252358490566038,173
0.4558881064162754,0.9238167609646484,0.9300940973476184,3351
0.1741761936785474,0.9097511768661735,0.8119255772248374,3257
0.5978948076405703,0.9943839117567931,0.9912227602905569,1436
0.1168481914750571,0.881403791851553,0.9417775984940164,188
0.5165075370882074,0.5718963096271403,0.5462710060333866,3032
0.2989642184557439,0.9740718321226796,0.9817393058918482,318
0.40442918686052776,0.9730883144857297,0.9733171782444804,128
0.6116323648103309,0.8545702179176755,0.9296307506053268,402
0.48186109238031016,0.9953267466064675,0.994670028438242,907
0.5822571966639762,0.898574118913102,0.9408797417271995,11
0.3513561981618471,0.8772024209818426,0.9428827617126205,4522
0.24119352320040277,0.818931048792336,0.9628988260653225,5
0.5159919782493243,0.8724287990361217,0.9268134150304779,6
0.33860114622986376,0.9523674602275125,0.9408007164492207,1199
0.024068844964367342,0.9990587602527901,0.9990587602527901,252
0.12787414279951592,0.918515530455829,0.8643270135807448,1
0.4565485128861413,0.8035205319930301,0.8093516764970474,400
0.8230387698733495,0.9127467326866074,0.8960649083804905,2192
0.690665873737901,0.9005672920612668,0.9038539693666017,4546
0.421463152232383,0.8497175901022055,0.8826654115115654,601
0.30781376313662084,0.7999738951765023,0.807577977634061,18
0.2006176994062308,0.4859858512436248,0.46980302418450215,2
0.7464031195374479,0.9354578459056071,0.9218771009815787,357
0.29735001345170836,0.7113935969868173,0.9467312348668282,37
0.6077561084958529,0.9961443622506164,0.9976686841515356,1388
0.32645946645946644,0.8505102305102306,0.8245480445480446,331
0.5784062715505283,0.6191967152040712,0.5616335201376064,220
0.4460234944639482,0.9607961450175533,0.9531882932757223,1856
0.58000403551251,0.670500403551251,0.7828894269572235,2551
0.4593857581200419,0.724936253127205,0.6237644867107148,1987
0.44135594741329026,0.7558442141158523,0.9441901856089499,3
0.4786503232758621,0.8382225600369458,0.8127645858990148,6
0.4843371467025571,0.9284656796769852,0.9342193808882908,85
0.059567029716283415,0.7837837837837838,0.39612747075433646,12
0.6468552292764448,0.5915402619327774,0.5607111491959551,4510
0.3559709521247983,0.7520172135556752,0.8567778375470684,3
0.5104756306811773,0.5812876642383438,0.5740786919117254,4525
0.5948450799562407,0.5823646880885072,0.5901756411174635,4524
0.6711421911421912,0.9723594923594925,0.9764413364413365,1685
0.5101384063724401,0.5818126972151216,0.584827413077811,4536
0.3462167138174143,0.8629529839687458,0.8870223180205667,235
0.3972073436518784,0.9350104047381577,0.9068252619654489,3066
0.3390990263382241,0.7468404600589282,0.7460477707482688,4414
0.41406670252824096,0.7127487896718666,0.7130849919311457,1093
0.5345615922539,0.9318181818181818,0.9376008606777838,118
0.4382820675796272,0.9001810512529133,0.9038470181115454,4504
0.2398816727174936,0.981847519160952,0.9365335484738471,82
0.3742175801138065,0.6313080263551961,0.43201931716082664,177
0.6617193815683104,0.826659761519806,0.8638465036378334,3551
0.48879395816247845,0.5575112917242984,0.4532479772819075,4523
0.6805884730930507,0.833318801176312,0.7704526899022647,4511
0.6799084298410989,0.9406140587126313,0.9815513062213843,40
0.6151001748016673,0.999529380126395,0.9979158262740352,23
0.5872674288276172,0.8882761712620489,0.8195471867294328,4548
0.5349456334784104,0.9473085954442799,0.9380356261497734,1118
0.0594645499798197,0.9998654648190501,0.9998654648190503,291
0.6956697149004841,0.7294916621839699,0.6993006993006993,37
0.38262007389162567,0.922731296182266,0.9633909328817735,352
0.8908730158730158,0.4468321226795803,0.6227804681194512,4
0.4851978998384491,0.9845382337102855,0.9709275713516424,22
0.38284849931504006,0.8755630163145004,0.9270803063639006,22
0.3608713785241617,0.9275412889951622,0.9273800255797141,590
0.1495226569853435,0.9839989242974317,0.9936802474115907,1381
0.3131535166327769,0.926621857924752,0.963816405097358,32
0.81807180314643,0.9663842947425036,0.9887051230334812,472
0.28862671786580435,0.6189369442198869,0.6707339665858258,4544
0.3186729432862586,0.5119031607262945,0.6282896211611746,2567
0.6131480983135988,0.7188845532831001,0.753419895945461,1465
0.11328492671776252,0.9992604544843351,0.9993949173053651,514
0.20908968670162698,0.8524942853301062,0.8569315584240957,173
0.48339384160279686,0.7228721258572005,0.9973107435794003,1
0.481995850021715,0.6915380857018771,0.6745325242484196,4531
0.5879897670661101,0.9502307306265836,0.9447348127838231,1761
0.7252924566357402,0.9778136345300524,0.964367352427054,2311
0.37801322903138124,0.9153788999969797,0.928476245129723,619
0.4515807883761604,0.9035113682227902,0.9280774922642271,32
0.26244617868675996,0.8712549336203803,0.7957481162540366,1517
0.653825467258303,0.9952265698534355,0.9913271480435659,358
0.36296072101156845,0.823379069141781,0.9874562819478073,1
0.6392213555675094,0.49115788058095755,0.38908687466379777,566
0.3567056766209309,0.8255986010223298,0.8158797417271993,4479
0.34983853606027987,0.41814675278076785,0.3666576964477933,3
0.26912990855298546,0.6131993006993007,0.37510086067778375,291
0.4074545068601532,0.939458906620868,0.91709731576002,824
0.6676174245395361,0.7873368558912524,0.8826693478038681,4498
0.14359198493813877,0.9119486282947821,0.7942778375470683,17
0.5763673890608876,0.6213113773350682,0.5885419003604493,1105
0.5613822778001882,0.9537447895656851,0.9814441306978621,4024
0.4890412800860562,0.9931423961274708,0.9959661153691004,4498
0.6526022054868209,0.9001815492200107,0.8818249058633674,1054
0.08847653623773022,0.5507597149388195,0.9203980099502489,10
0.6043711377680844,0.5879720208694166,0.562811384095623,4532
0.48992331494685865,0.4570698237589129,0.48513386250504503,74
0.5888918773534159,0.5430338891877353,0.4975793437331899,2100
0.43249865374259555,0.6429994614970382,0.5870624663435648,4539
0.7915777534267643,0.9913585943057077,0.9604840725147548,3613
0.5081326081326082,0.3371199171199171,0.1576948976948977,2393
0.44143462469733663,0.4868677697067527,0.5616256389561475,1187
0.281430684415759,0.9089686701627,0.8247949441979293,1695
0.4152333599328873,0.7423260286865959,0.7088105907147095,4503
0.07462452364940597,0.9969737726967048,0.9993050885451693,476
0.5841064945542558,0.7396799784859487,0.8698399892429743,2
0.0768222162452932,0.8994419042495967,0.8738905325443787,392
0.5865090237655608,0.7821185829345935,0.7109370553470857,4532
